   5.1700001e+01   5.1900002e+01   5.1799999e+01   2.8340000e+00   2.6700000e+00   1.4090000e+00   5.1200001e+01
   5.1200001e+01   5.1700001e+01   5.1900002e+01   2.8120000e+00   2.8340000e+00   2.6700000e+00   5.0000000e+01
   5.0000000e+01   5.1200001e+01   5.1700001e+01   2.4830000e+00   2.8120000e+00   2.8340000e+00   4.8299999e+01
   4.8299999e+01   5.0000000e+01   5.1200001e+01   1.9290000e+00   2.4830000e+00   2.8120000e+00   4.7000000e+01
   4.7000000e+01   4.8299999e+01   5.0000000e+01   1.4850000e+00   1.9290000e+00   2.4830000e+00   4.5799999e+01
   4.5799999e+01   4.7000000e+01   4.8299999e+01   1.2140000e+00   1.4850000e+00   1.9290000e+00   4.5599998e+01
   4.5599998e+01   4.5799999e+01   4.7000000e+01   1.2390000e+00   1.2140000e+00   1.4850000e+00   4.6000000e+01
   4.6000000e+01   4.5599998e+01   4.5799999e+01   1.6080000e+00   1.2390000e+00   1.2140000e+00   4.6900002e+01
   4.6900002e+01   4.6000000e+01   4.5599998e+01   1.9050000e+00   1.6080000e+00   1.2390000e+00   4.7799999e+01
   4.7799999e+01   4.6900002e+01   4.6000000e+01   2.0230000e+00   1.9050000e+00   1.6080000e+00   4.8200001e+01
   4.8200001e+01   4.7799999e+01   4.6900002e+01   1.8150000e+00   2.0230000e+00   1.9050000e+00   4.8299999e+01
   4.8299999e+01   4.8200001e+01   4.7799999e+01   5.3500000e-01   1.8150000e+00   2.0230000e+00   4.7900002e+01
   4.7900002e+01   4.8299999e+01   4.8200001e+01   1.2200000e-01   5.3500000e-01   1.8150000e+00   4.7200001e+01
   4.7200001e+01   4.7900002e+01   4.8299999e+01   9.0000000e-03   1.2200000e-01   5.3500000e-01   4.7200001e+01
   4.7200001e+01   4.7200001e+01   4.7900002e+01   1.6400000e-01   9.0000000e-03   1.2200000e-01   4.8099998e+01
   4.8099998e+01   4.7200001e+01   4.7200001e+01   6.7100000e-01   1.6400000e-01   9.0000000e-03   4.9400002e+01
   4.9400002e+01   4.8099998e+01   4.7200001e+01   1.0190000e+00   6.7100000e-01   1.6400000e-01   5.0599998e+01
   5.0599998e+01   4.9400002e+01   4.8099998e+01   1.1460000e+00   1.0190000e+00   6.7100000e-01   5.1500000e+01
   5.1500000e+01   5.0599998e+01   4.9400002e+01   1.1550000e+00   1.1460000e+00   1.0190000e+00   5.1599998e+01
   5.1599998e+01   5.1500000e+01   5.0599998e+01   1.1120000e+00   1.1550000e+00   1.1460000e+00   5.1200001e+01
   5.1200001e+01   5.1599998e+01   5.1500000e+01   1.1210000e+00   1.1120000e+00   1.1550000e+00   5.0500000e+01
   5.0500000e+01   5.1200001e+01   5.1599998e+01   1.2230000e+00   1.1210000e+00   1.1120000e+00   5.0099998e+01
   5.0099998e+01   5.0500000e+01   5.1200001e+01   1.2570000e+00   1.2230000e+00   1.1210000e+00   4.9799999e+01
   4.9799999e+01   5.0099998e+01   5.0500000e+01   1.1570000e+00   1.2570000e+00   1.2230000e+00   4.9599998e+01
   4.9599998e+01   4.9799999e+01   5.0099998e+01   9.1300000e-01   1.1570000e+00   1.2570000e+00   4.9400002e+01
   4.9400002e+01   4.9599998e+01   4.9799999e+01   6.2000000e-01   9.1300000e-01   1.1570000e+00   4.9299999e+01
   4.9299999e+01   4.9400002e+01   4.9599998e+01   2.5500000e-01   6.2000000e-01   9.1300000e-01   4.9200001e+01
   4.9200001e+01   4.9299999e+01   4.9400002e+01  -2.8000000e-01   2.5500000e-01   6.2000000e-01   4.9299999e+01
   4.9299999e+01   4.9200001e+01   4.9299999e+01  -1.0800000e+00  -2.8000000e-01   2.5500000e-01   4.9700001e+01
   4.9700001e+01   4.9299999e+01   4.9200001e+01  -1.5510000e+00  -1.0800000e+00  -2.8000000e-01   5.0299999e+01
   5.0299999e+01   4.9700001e+01   4.9299999e+01  -1.7990000e+00  -1.5510000e+00  -1.0800000e+00   5.1299999e+01
   5.1299999e+01   5.0299999e+01   4.9700001e+01  -1.8250000e+00  -1.7990000e+00  -1.5510000e+00   5.2799999e+01
   5.2799999e+01   5.1299999e+01   5.0299999e+01  -1.4560000e+00  -1.8250000e+00  -1.7990000e+00   5.4400002e+01
   5.4400002e+01   5.2799999e+01   5.1299999e+01  -9.4400000e-01  -1.4560000e+00  -1.8250000e+00   5.6000000e+01
   5.6000000e+01   5.4400002e+01   5.2799999e+01  -5.7000000e-01  -9.4400000e-01  -1.4560000e+00   5.6900002e+01
   5.6900002e+01   5.6000000e+01   5.4400002e+01  -4.3100000e-01  -5.7000000e-01  -9.4400000e-01   5.7500000e+01
   5.7500000e+01   5.6900002e+01   5.6000000e+01  -5.7700000e-01  -4.3100000e-01  -5.7000000e-01   5.7299999e+01
   5.7299999e+01   5.7500000e+01   5.6900002e+01  -9.6000000e-01  -5.7700000e-01  -4.3100000e-01   5.6599998e+01
   5.6599998e+01   5.7299999e+01   5.7500000e+01  -1.6160000e+00  -9.6000000e-01  -5.7700000e-01   5.6000000e+01
   5.6000000e+01   5.6599998e+01   5.7299999e+01  -1.8750000e+00  -1.6160000e+00  -9.6000000e-01   5.5400002e+01
   5.5400002e+01   5.6000000e+01   5.6599998e+01  -1.8910000e+00  -1.8750000e+00  -1.6160000e+00   5.5400002e+01
   5.5400002e+01   5.5400002e+01   5.6000000e+01  -1.7460000e+00  -1.8910000e+00  -1.8750000e+00   5.6400002e+01
   5.6400002e+01   5.5400002e+01   5.5400002e+01  -1.4740000e+00  -1.7460000e+00  -1.8910000e+00   5.7200001e+01
   5.7200001e+01   5.6400002e+01   5.5400002e+01  -1.2010000e+00  -1.4740000e+00  -1.7460000e+00   5.8000000e+01
   5.8000000e+01   5.7200001e+01   5.6400002e+01  -9.2700000e-01  -1.2010000e+00  -1.4740000e+00   5.8400002e+01
   5.8400002e+01   5.8000000e+01   5.7200001e+01  -5.2400000e-01  -9.2700000e-01  -1.2010000e+00   5.8400002e+01
   5.8400002e+01   5.8400002e+01   5.8000000e+01   4.0000000e-02  -5.2400000e-01  -9.2700000e-01   5.8099998e+01
   5.8099998e+01   5.8400002e+01   5.8400002e+01   7.8800000e-01   4.0000000e-02  -5.2400000e-01   5.7700001e+01
   5.7700001e+01   5.8099998e+01   5.8400002e+01   9.4300000e-01   7.8800000e-01   4.0000000e-02   5.7000000e+01
   5.7000000e+01   5.7700001e+01   5.8099998e+01   9.3000000e-01   9.4300000e-01   7.8800000e-01   5.6000000e+01
   5.6000000e+01   5.7000000e+01   5.7700001e+01   1.0060000e+00   9.3000000e-01   9.4300000e-01   5.4700001e+01
   5.4700001e+01   5.6000000e+01   5.7000000e+01   1.1370000e+00   1.0060000e+00   9.3000000e-01   5.3200001e+01
   5.3200001e+01   5.4700001e+01   5.6000000e+01   1.1980000e+00   1.1370000e+00   1.0060000e+00   5.2099998e+01
   5.2099998e+01   5.3200001e+01   5.4700001e+01   1.0540000e+00   1.1980000e+00   1.1370000e+00   5.1599998e+01
   5.1599998e+01   5.2099998e+01   5.3200001e+01   5.9500000e-01   1.0540000e+00   1.1980000e+00   5.1000000e+01
   5.1000000e+01   5.1599998e+01   5.2099998e+01  -8.0000000e-02   5.9500000e-01   1.0540000e+00   5.0500000e+01
   5.0500000e+01   5.1000000e+01   5.1599998e+01  -3.1400000e-01  -8.0000000e-02   5.9500000e-01   5.0400002e+01
   5.0400002e+01   5.0500000e+01   5.1000000e+01  -2.8800000e-01  -3.1400000e-01  -8.0000000e-02   5.1000000e+01
   5.1000000e+01   5.0400002e+01   5.0500000e+01  -1.5300000e-01  -2.8800000e-01  -3.1400000e-01   5.1799999e+01
   5.1799999e+01   5.1000000e+01   5.0400002e+01  -1.0900000e-01  -1.5300000e-01  -2.8800000e-01   5.2400002e+01
   5.2400002e+01   5.1799999e+01   5.1000000e+01  -1.8700000e-01  -1.0900000e-01  -1.5300000e-01   5.3000000e+01
   5.3000000e+01   5.2400002e+01   5.1799999e+01  -2.5500000e-01  -1.8700000e-01  -1.0900000e-01   5.3400002e+01
   5.3400002e+01   5.3000000e+01   5.2400002e+01  -2.2900000e-01  -2.5500000e-01  -1.8700000e-01   5.3599998e+01
   5.3599998e+01   5.3400002e+01   5.3000000e+01  -7.0000000e-03  -2.2900000e-01  -2.5500000e-01   5.3700001e+01
   5.3700001e+01   5.3599998e+01   5.3400002e+01   2.5400000e-01  -7.0000000e-03  -2.2900000e-01   5.3799999e+01
   5.3799999e+01   5.3700001e+01   5.3599998e+01   3.3000000e-01   2.5400000e-01  -7.0000000e-03   5.3799999e+01
   5.3799999e+01   5.3799999e+01   5.3700001e+01   1.0200000e-01   3.3000000e-01   2.5400000e-01   5.3799999e+01
   5.3799999e+01   5.3799999e+01   5.3799999e+01  -4.2300000e-01   1.0200000e-01   3.3000000e-01   5.3299999e+01
   5.3299999e+01   5.3799999e+01   5.3799999e+01  -1.1390000e+00  -4.2300000e-01   1.0200000e-01   5.3000000e+01
   5.3000000e+01   5.3299999e+01   5.3799999e+01  -2.2750000e+00  -1.1390000e+00  -4.2300000e-01   5.2900002e+01
   5.2900002e+01   5.3000000e+01   5.3299999e+01  -2.5940000e+00  -2.2750000e+00  -1.1390000e+00   5.3400002e+01
   5.3400002e+01   5.2900002e+01   5.3000000e+01  -2.7160000e+00  -2.5940000e+00  -2.2750000e+00   5.4599998e+01
   5.4599998e+01   5.3400002e+01   5.2900002e+01  -2.5100000e+00  -2.7160000e+00  -2.5940000e+00   5.6400002e+01
   5.6400002e+01   5.4599998e+01   5.3400002e+01  -1.7900000e+00  -2.5100000e+00  -2.7160000e+00   5.8000000e+01
   5.8000000e+01   5.6400002e+01   5.4599998e+01  -1.3460000e+00  -1.7900000e+00  -2.5100000e+00   5.9400002e+01
   5.9400002e+01   5.8000000e+01   5.6400002e+01  -1.0810000e+00  -1.3460000e+00  -1.7900000e+00   6.0200001e+01
   6.0200001e+01   5.9400002e+01   5.8000000e+01  -9.1000000e-01  -1.0810000e+00  -1.3460000e+00   6.0000000e+01
   6.0000000e+01   6.0200001e+01   5.9400002e+01  -8.7600000e-01  -9.1000000e-01  -1.0810000e+00   5.9400002e+01
   5.9400002e+01   6.0000000e+01   6.0200001e+01  -8.8500000e-01  -8.7600000e-01  -9.1000000e-01   5.8400002e+01
   5.8400002e+01   5.9400002e+01   6.0000000e+01  -8.0000000e-01  -8.8500000e-01  -8.7600000e-01   5.7599998e+01
   5.7599998e+01   5.8400002e+01   5.9400002e+01  -5.4400000e-01  -8.0000000e-01  -8.8500000e-01   5.6900002e+01
   5.6900002e+01   5.7599998e+01   5.8400002e+01  -4.1600000e-01  -5.4400000e-01  -8.0000000e-01   5.6400002e+01
   5.6400002e+01   5.6900002e+01   5.7599998e+01  -2.7100000e-01  -4.1600000e-01  -5.4400000e-01   5.6000000e+01
   5.6000000e+01   5.6400002e+01   5.6900002e+01   0.0000000e+00  -2.7100000e-01  -4.1600000e-01   5.5700001e+01
   5.5700001e+01   5.6000000e+01   5.6400002e+01   4.0300000e-01   0.0000000e+00  -2.7100000e-01   5.5299999e+01
   5.5299999e+01   5.5700001e+01   5.6000000e+01   8.4100000e-01   4.0300000e-01   0.0000000e+00   5.5000000e+01
   5.5000000e+01   5.5299999e+01   5.5700001e+01   1.2850000e+00   8.4100000e-01   4.0300000e-01   5.4400002e+01
   5.4400002e+01   5.5000000e+01   5.5299999e+01   1.6070000e+00   1.2850000e+00   8.4100000e-01   5.3700001e+01
   5.3700001e+01   5.4400002e+01   5.5000000e+01   1.7460000e+00   1.6070000e+00   1.2850000e+00   5.2799999e+01
   5.2799999e+01   5.3700001e+01   5.4400002e+01   1.6830000e+00   1.7460000e+00   1.6070000e+00   5.1599998e+01
   5.1599998e+01   5.2799999e+01   5.3700001e+01   1.4850000e+00   1.6830000e+00   1.7460000e+00   5.0599998e+01
   5.0599998e+01   5.1599998e+01   5.2799999e+01   9.9300000e-01   1.4850000e+00   1.6830000e+00   4.9400002e+01
   4.9400002e+01   5.0599998e+01   5.1599998e+01   6.4800000e-01   9.9300000e-01   1.4850000e+00   4.8799999e+01
   4.8799999e+01   4.9400002e+01   5.0599998e+01   5.7700000e-01   6.4800000e-01   9.9300000e-01   4.8500000e+01
   4.8500000e+01   4.8799999e+01   4.9400002e+01   5.7700000e-01   5.7700000e-01   6.4800000e-01   4.8700001e+01
   4.8700001e+01   4.8500000e+01   4.8799999e+01   6.3200000e-01   5.7700000e-01   5.7700000e-01   4.9200001e+01
   4.9200001e+01   4.8700001e+01   4.8500000e+01   7.4700000e-01   6.3200000e-01   5.7700000e-01   4.9799999e+01
   4.9799999e+01   4.9200001e+01   4.8700001e+01   9.0000000e-01   7.4700000e-01   6.3200000e-01   5.0400002e+01
   5.0400002e+01   4.9799999e+01   4.9200001e+01   9.9300000e-01   9.0000000e-01   7.4700000e-01   5.0700001e+01
   5.0700001e+01   5.0400002e+01   4.9799999e+01   9.6800000e-01   9.9300000e-01   9.0000000e-01   5.0900002e+01
   5.0900002e+01   5.0700001e+01   5.0400002e+01   7.9000000e-01   9.6800000e-01   9.9300000e-01   5.0700001e+01
   5.0700001e+01   5.0900002e+01   5.0700001e+01   3.9900000e-01   7.9000000e-01   9.6800000e-01   5.0500000e+01
   5.0500000e+01   5.0700001e+01   5.0900002e+01  -1.6100000e-01   3.9900000e-01   7.9000000e-01   5.0400002e+01
   5.0400002e+01   5.0500000e+01   5.0700001e+01  -5.5300000e-01  -1.6100000e-01   3.9900000e-01   5.0200001e+01
   5.0200001e+01   5.0400002e+01   5.0500000e+01  -6.0300000e-01  -5.5300000e-01  -1.6100000e-01   5.0400002e+01
   5.0400002e+01   5.0200001e+01   5.0400002e+01  -4.2400000e-01  -6.0300000e-01  -5.5300000e-01   5.1200001e+01
   5.1200001e+01   5.0400002e+01   5.0200001e+01  -1.9400000e-01  -4.2400000e-01  -6.0300000e-01   5.2299999e+01
   5.2299999e+01   5.1200001e+01   5.0400002e+01  -4.9000000e-02  -1.9400000e-01  -4.2400000e-01   5.3200001e+01
   5.3200001e+01   5.2299999e+01   5.1200001e+01   6.0000000e-02  -4.9000000e-02  -1.9400000e-01   5.3900002e+01
   5.3900002e+01   5.3200001e+01   5.2299999e+01   1.6100000e-01   6.0000000e-02  -4.9000000e-02   5.4099998e+01
   5.4099998e+01   5.3900002e+01   5.3200001e+01   3.0100000e-01   1.6100000e-01   6.0000000e-02   5.4000000e+01
   5.4000000e+01   5.4099998e+01   5.3900002e+01   5.1700000e-01   3.0100000e-01   1.6100000e-01   5.3599998e+01
   5.3599998e+01   5.4000000e+01   5.4099998e+01   5.6600000e-01   5.1700000e-01   3.0100000e-01   5.3200001e+01
   5.3200001e+01   5.3599998e+01   5.4000000e+01   5.6000000e-01   5.6600000e-01   5.1700000e-01   5.3000000e+01
   5.3000000e+01   5.3200001e+01   5.3599998e+01   5.7300000e-01   5.6000000e-01   5.6600000e-01   5.2799999e+01
   5.2799999e+01   5.3000000e+01   5.3200001e+01   5.9200000e-01   5.7300000e-01   5.6000000e-01   5.2299999e+01
   5.2299999e+01   5.2799999e+01   5.3000000e+01   6.7100000e-01   5.9200000e-01   5.7300000e-01   5.1900002e+01
   5.1900002e+01   5.2299999e+01   5.2799999e+01   9.3300000e-01   6.7100000e-01   5.9200000e-01   5.1599998e+01
   5.1599998e+01   5.1900002e+01   5.2299999e+01   1.3370000e+00   9.3300000e-01   6.7100000e-01   5.1599998e+01
   5.1599998e+01   5.1599998e+01   5.1900002e+01   1.4600000e+00   1.3370000e+00   9.3300000e-01   5.1400002e+01
   5.1400002e+01   5.1599998e+01   5.1599998e+01   1.3530000e+00   1.4600000e+00   1.3370000e+00   5.1200001e+01
   5.1200001e+01   5.1400002e+01   5.1599998e+01   7.7200000e-01   1.3530000e+00   1.4600000e+00   5.0700001e+01
   5.0700001e+01   5.1200001e+01   5.1400002e+01   2.1800000e-01   7.7200000e-01   1.3530000e+00   5.0000000e+01
   5.0000000e+01   5.0700001e+01   5.1200001e+01  -2.3700000e-01   2.1800000e-01   7.7200000e-01   4.9400002e+01
   4.9400002e+01   5.0000000e+01   5.0700001e+01  -7.1400000e-01  -2.3700000e-01   2.1800000e-01   4.9299999e+01
   4.9299999e+01   4.9400002e+01   5.0000000e+01  -1.0990000e+00  -7.1400000e-01  -2.3700000e-01   4.9700001e+01
   4.9700001e+01   4.9299999e+01   4.9400002e+01  -1.2690000e+00  -1.0990000e+00  -7.1400000e-01   5.0599998e+01
   5.0599998e+01   4.9700001e+01   4.9299999e+01  -1.1750000e+00  -1.2690000e+00  -1.0990000e+00   5.1799999e+01
   5.1799999e+01   5.0599998e+01   4.9700001e+01  -6.7600000e-01  -1.1750000e+00  -1.2690000e+00   5.3000000e+01
   5.3000000e+01   5.1799999e+01   5.0599998e+01   3.3000000e-02  -6.7600000e-01  -1.1750000e+00   5.4000000e+01
   5.4000000e+01   5.3000000e+01   5.1799999e+01   5.5600000e-01   3.3000000e-02  -6.7600000e-01   5.5299999e+01
   5.5299999e+01   5.4000000e+01   5.3000000e+01   6.4300000e-01   5.5600000e-01   3.3000000e-02   5.5900002e+01
   5.5900002e+01   5.5299999e+01   5.4000000e+01   4.8400000e-01   6.4300000e-01   5.5600000e-01   5.5900002e+01
   5.5900002e+01   5.5900002e+01   5.5299999e+01   1.0900000e-01   4.8400000e-01   6.4300000e-01   5.4599998e+01
   5.4599998e+01   5.5900002e+01   5.5900002e+01  -3.1000000e-01   1.0900000e-01   4.8400000e-01   5.3500000e+01
   5.3500000e+01   5.4599998e+01   5.5900002e+01  -6.9700000e-01  -3.1000000e-01   1.0900000e-01   5.2400002e+01
   5.2400002e+01   5.3500000e+01   5.4599998e+01  -1.0470000e+00  -6.9700000e-01  -3.1000000e-01   5.2099998e+01
   5.2099998e+01   5.2400002e+01   5.3500000e+01  -1.2180000e+00  -1.0470000e+00  -6.9700000e-01   5.2299999e+01
   5.2299999e+01   5.2099998e+01   5.2400002e+01  -1.1830000e+00  -1.2180000e+00  -1.0470000e+00   5.3000000e+01
   5.3000000e+01   5.2299999e+01   5.2099998e+01  -8.7300000e-01  -1.1830000e+00  -1.2180000e+00   5.3799999e+01
   5.3799999e+01   5.3000000e+01   5.2299999e+01  -3.3600000e-01  -8.7300000e-01  -1.1830000e+00   5.4599998e+01
   5.4599998e+01   5.3799999e+01   5.3000000e+01   6.3000000e-02  -3.3600000e-01  -8.7300000e-01   5.5400002e+01
   5.5400002e+01   5.4599998e+01   5.3799999e+01   8.4000000e-02   6.3000000e-02  -3.3600000e-01   5.5900002e+01
   5.5900002e+01   5.5400002e+01   5.4599998e+01   0.0000000e+00   8.4000000e-02   6.3000000e-02   5.5900002e+01
   5.5900002e+01   5.5900002e+01   5.5400002e+01   1.0000000e-03   0.0000000e+00   8.4000000e-02   5.5200001e+01
   5.5200001e+01   5.5900002e+01   5.5900002e+01   2.0900000e-01   1.0000000e-03   0.0000000e+00   5.4400002e+01
   5.4400002e+01   5.5200001e+01   5.5900002e+01   5.5600000e-01   2.0900000e-01   1.0000000e-03   5.3700001e+01
   5.3700001e+01   5.4400002e+01   5.5200001e+01   7.8200000e-01   5.5600000e-01   2.0900000e-01   5.3599998e+01
   5.3599998e+01   5.3700001e+01   5.4400002e+01   8.5800000e-01   7.8200000e-01   5.5600000e-01   5.3599998e+01
   5.3599998e+01   5.3599998e+01   5.3700001e+01   9.1800000e-01   8.5800000e-01   7.8200000e-01   5.3200001e+01
   5.3200001e+01   5.3599998e+01   5.3599998e+01   8.6200000e-01   9.1800000e-01   8.5800000e-01   5.2500000e+01
   5.2500000e+01   5.3200001e+01   5.3599998e+01   4.1600000e-01   8.6200000e-01   9.1800000e-01   5.2000000e+01
   5.2000000e+01   5.2500000e+01   5.3200001e+01  -3.3600000e-01   4.1600000e-01   8.6200000e-01   5.1400002e+01
   5.1400002e+01   5.2000000e+01   5.2500000e+01  -9.5900000e-01  -3.3600000e-01   4.1600000e-01   5.1000000e+01
   5.1000000e+01   5.1400002e+01   5.2000000e+01  -1.8130000e+00  -9.5900000e-01  -3.3600000e-01   5.0900002e+01
   5.0900002e+01   5.1000000e+01   5.1400002e+01  -2.3780000e+00  -1.8130000e+00  -9.5900000e-01   5.2400002e+01
   5.2400002e+01   5.0900002e+01   5.1000000e+01  -2.4990000e+00  -2.3780000e+00  -1.8130000e+00   5.3500000e+01
   5.3500000e+01   5.2400002e+01   5.0900002e+01  -2.4730000e+00  -2.4990000e+00  -2.3780000e+00   5.5599998e+01
   5.5599998e+01   5.3500000e+01   5.2400002e+01  -2.3300000e+00  -2.4730000e+00  -2.4990000e+00   5.8000000e+01
   5.8000000e+01   5.5599998e+01   5.3500000e+01  -2.0530000e+00  -2.3300000e+00  -2.4730000e+00   5.9500000e+01
   5.9500000e+01   5.8000000e+01   5.5599998e+01  -1.7390000e+00  -2.0530000e+00  -2.3300000e+00   6.0000000e+01
   6.0000000e+01   5.9500000e+01   5.8000000e+01  -1.2610000e+00  -1.7390000e+00  -2.0530000e+00   6.0400002e+01
   6.0400002e+01   6.0000000e+01   5.9500000e+01  -5.6900000e-01  -1.2610000e+00  -1.7390000e+00   6.0500000e+01
   6.0500000e+01   6.0400002e+01   6.0000000e+01  -1.3700000e-01  -5.6900000e-01  -1.2610000e+00   6.0200001e+01
   6.0200001e+01   6.0500000e+01   6.0400002e+01  -2.4000000e-02  -1.3700000e-01  -5.6900000e-01   5.9700001e+01
   5.9700001e+01   6.0200001e+01   6.0500000e+01  -5.0000000e-02  -2.4000000e-02  -1.3700000e-01   5.9000000e+01
   5.9000000e+01   5.9700001e+01   6.0200001e+01  -1.3500000e-01  -5.0000000e-02  -2.4000000e-02   5.7599998e+01
   5.7599998e+01   5.9000000e+01   5.9700001e+01  -2.7600000e-01  -1.3500000e-01  -5.0000000e-02   5.6400002e+01
   5.6400002e+01   5.7599998e+01   5.9000000e+01  -5.3400000e-01  -2.7600000e-01  -1.3500000e-01   5.5200001e+01
   5.5200001e+01   5.6400002e+01   5.7599998e+01  -8.7100000e-01  -5.3400000e-01  -2.7600000e-01   5.4500000e+01
   5.4500000e+01   5.5200001e+01   5.6400002e+01  -1.2430000e+00  -8.7100000e-01  -5.3400000e-01   5.4099998e+01
