74 50.299999  49.700001  51.299999
75 51.299999  50.299999  52.799999
76 52.799999  51.299999  54.400002
77 54.400002  52.799999  56.000000
78 56.000000  54.400002  56.900002
79 56.900002  56.000000  57.500000
80 57.500000  56.900002  57.299999
81 57.299999  57.500000  56.599998
82 56.599998  57.299999  56.000000
83 56.000000  56.599998  55.400002
84 55.400002  56.000000  55.400002
85 55.400002  55.400002  56.400002
86 56.400002  55.400002  57.200001
87 57.200001  56.400002  58.000000
88 58.000000  57.200001  58.400002
89 58.400002  58.000000  58.400002
90 58.400002  58.400002  58.099998
91 58.099998  58.400002  57.700001
92 57.700001  58.099998  57.000000
93 57.000000  57.700001  56.000000
94 56.000000  57.000000  54.700001
95 54.700001  56.000000  53.200001
96 53.200001  54.700001  52.099998
97 52.099998  53.200001  51.599998
98 51.599998  52.099998  51.000000
99 51.000000  51.599998  50.500000
100 50.500000  51.000000  50.400002
101 50.400002  50.500000  51.000000
102 51.000000  50.400002  51.799999
103 51.799999  51.000000  52.400002
104 52.400002  51.799999  53.000000
105 53.000000  52.400002  53.400002
106 53.400002  53.000000  53.599998
107 53.599998  53.400002  53.700001
108 53.700001  53.599998  53.799999
109 53.799999  53.700001  53.799999
110 53.799999  53.799999  53.799999
111 53.799999  53.799999  53.299999
112 53.299999  53.799999  53.000000
113 53.000000  53.299999  52.900002
114 52.900002  53.000000  53.400002
115 53.400002  52.900002  54.599998
116 54.599998  53.400002  56.400002
117 56.400002  54.599998  58.000000
118 58.000000  56.400002  59.400002
119 59.400002  58.000000  60.200001
120 60.200001  59.400002  60.000000
121 60.000000  60.200001  59.400002
122 59.400002  60.000000  58.400002
123 58.400002  59.400002  57.599998
124 57.599998  58.400002  56.900002
125 56.900002  57.599998  56.400002
126 56.400002  56.900002  56.000000
127 56.000000  56.400002  55.700001
128 55.700001  56.000000  55.299999
129 55.299999  55.700001  55.000000
130 55.000000  55.299999  54.400002
131 54.400002  55.000000  53.700001
132 53.700001  54.400002  52.799999
133 52.799999  53.700001  51.599998
134 51.599998  52.799999  50.599998
135 50.599998  51.599998  49.400002
136 49.400002  50.599998  48.799999
137 48.799999  49.400002  48.500000
138 48.500000  48.799999  48.700001
139 48.700001  48.500000  49.200001
140 49.200001  48.700001  49.799999
141 49.799999  49.200001  50.400002
142 50.400002  49.799999  50.700001
143 50.700001  50.400002  50.900002
144 50.900002  50.700001  50.700001
145 50.700001  50.900002  50.500000
146 50.500000  50.700001  50.400002
147 50.400002  50.500000  50.200001
148 50.200001  50.400002  50.400002
149 50.400002  50.200001  51.200001
150 51.200001  50.400002  52.299999
151 52.299999  51.200001  53.200001
152 53.200001  52.299999  53.900002
153 53.900002  53.200001  54.099998
154 54.099998  53.900002  54.000000
155 54.000000  54.099998  53.599998
156 53.599998  54.000000  53.200001
157 53.200001  53.599998  53.000000
158 53.000000  53.200001  52.799999
159 52.799999  53.000000  52.299999
160 52.299999  52.799999  51.900002
161 51.900002  52.299999  51.599998
162 51.599998  51.900002  51.599998
163 51.599998  51.599998  51.400002
164 51.400002  51.599998  51.200001
165 51.200001  51.400002  50.700001
166 50.700001  51.200001  50.000000
167 50.000000  50.700001  49.400002
168 49.400002  50.000000  49.299999
169 49.299999  49.400002  49.700001
170 49.700001  49.299999  50.599998
171 50.599998  49.700001  51.799999
172 51.799999  50.599998  53.000000
173 53.000000  51.799999  54.000000
174 54.000000  53.000000  55.299999
175 55.299999  54.000000  55.900002
176 55.900002  55.299999  55.900002
177 55.900002  55.900002  54.599998
178 54.599998  55.900002  53.500000
179 53.500000  54.599998  52.400002
180 52.400002  53.500000  52.099998
181 52.099998  52.400002  52.299999
182 52.299999  52.099998  53.000000
183 53.000000  52.299999  53.799999
184 53.799999  53.000000  54.599998
185 54.599998  53.799999  55.400002
186 55.400002  54.599998  55.900002
187 55.900002  55.400002  55.900002
188 55.900002  55.900002  55.200001
189 55.200001  55.900002  54.400002
190 54.400002  55.200001  53.700001
191 53.700001  54.400002  53.599998
192 53.599998  53.700001  53.599998
193 53.599998  53.599998  53.200001
194 53.200001  53.599998  52.500000
195 52.500000  53.200001  52.000000
196 52.000000  52.500000  51.400002
197 51.400002  52.000000  51.000000
198 51.000000  51.400002  50.900002
199 50.900002  51.000000  52.400002
200 52.400002  50.900002  53.500000
201 53.500000  52.400002  55.599998
202 55.599998  53.500000  58.000000
203 58.000000  55.599998  59.500000
204 59.500000  58.000000  60.000000
205 60.000000  59.500000  60.400002
206 60.400002  60.000000  60.500000
207 60.500000  60.400002  60.200001
208 60.200001  60.500000  59.700001
209 59.700001  60.200001  59.000000
210 59.000000  59.700001  57.599998
211 57.599998  59.000000  56.400002
212 56.400002  57.599998  55.200001
213 55.200001  56.400002  54.500000
214 54.500000  55.200001  54.099998
215 54.099998  54.500000  54.099998
216 54.099998  54.099998  54.400002
217 54.400002  54.099998  55.500000
218 55.500000  54.400002  56.200001
219 56.200001  55.500000  57.000000
220 57.000000  56.200001  57.299999
221 57.299999  57.000000  57.400002
222 57.400002  57.299999  57.000000
223 57.000000  57.400002  56.400002
224 56.400002  57.000000  55.900002
225 55.900002  56.400002  55.500000
226 55.500000  55.900002  55.299999
227 55.299999  55.500000  55.200001
228 55.200001  55.299999  55.400002
229 55.400002  55.200001  56.000000
230 56.000000  55.400002  56.500000
231 56.500000  56.000000  57.099998
232 57.099998  56.500000  57.299999
233 57.299999  57.099998  56.799999
234 56.799999  57.299999  55.599998
235 55.599998  56.799999  55.000000
236 55.000000  55.599998  54.099998
237 54.099998  55.000000  54.299999
238 54.299999  54.099998  55.299999
239 55.299999  54.299999  56.400002
240 56.400002  55.299999  57.200001
241 57.200001  56.400002  57.799999
242 57.799999  57.200001  58.299999
243 58.299999  57.799999  58.599998
244 58.599998  58.299999  58.799999
245 58.799999  58.599998  58.799999
246 58.799999  58.799999  58.599998
247 58.599998  58.799999  58.000000
248 58.000000  58.599998  57.400002
249 57.400002  58.000000  57.000000
250 57.000000  57.400002  56.400002
251 56.400002  57.000000  56.299999
252 56.299999  56.400002  56.400002
253 56.400002  56.299999  56.400002
254 56.400002  56.400002  56.000000
255 56.000000  56.400002  55.200001
256 55.200001  56.000000  54.000000
257 54.000000  55.200001  53.000000
258 53.000000  54.000000  52.000000
259 52.000000  53.000000  51.599998
260 51.599998  52.000000  51.599998
261 51.599998  51.599998  51.099998
262 51.099998  51.599998  50.400002
263 50.400002  51.099998  50.000000
264 50.000000  50.400002  50.000000
265 50.000000  50.000000  52.000000
266 52.000000  50.000000  54.000000
267 54.000000  52.000000  55.099998
268 55.099998  54.000000  54.500000
269 54.500000  55.099998  52.799999
270 52.799999  54.500000  51.400002
271 51.400002  52.799999  50.799999
272 50.799999  51.400002  51.200001
273 51.200001  50.799999  52.000000
274 52.000000  51.200001  52.799999
275 52.799999  52.000000  53.799999
276 53.799999  52.799999  54.500000
277 54.500000  53.799999  54.900002
278 54.900002  54.500000  54.900002
279 54.900002  54.900002  54.799999
280 54.799999  54.900002  54.400002
281 54.400002  54.799999  53.700001
282 53.700001  54.400002  53.299999
283 53.299999  53.700001  52.799999
284 52.799999  53.299999  52.599998
285 52.599998  52.799999  52.599998
286 52.599998  52.599998  53.000000
287 53.000000  52.599998  54.299999
288 54.299999  53.000000  56.000000
289 56.000000  54.299999  57.000000
290 57.000000  56.000000  58.000000
